,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,vr_max,Eb_sum
338,Na4SnO4,Na4SnO4_Va_O4,2.1317,-1.8676039212452116,1.3216859107307752,1.1784431761226957,3.656326720000047,0,323,-1.538575818365933,5.718716554647457
339,Na6PbO5,Na6PbO5_Va_O1,1.1032,-1.5700874682758617,1.349658804960484,1.508565196276811,3.696000540000009,0,91,-0.2712847561180753,5.935360064576251
340,Na6PbO5,Na6PbO5_Va_O2,1.1032,-1.5700874682758617,1.2844735360975492,1.280438359370244,3.795047200000008,0,95,-0.2712847561180753,7.376151361252444
341,NaAlO2,NaAlO2_Va_O1,3.9174,-2.933970703512931,1.5016528031852792,1.7853031428518185,6.998969500000053,0,215,-2.158566424325179,7.490427412088198
342,NaAlO2,NaAlO2_Va_O2,3.9174,-2.933970703512931,1.530096251693467,1.726511145169398,6.918318899999926,0,287,-2.158566424325179,7.152412743900133
343,NaBO2,NaBO2_Va_O1,4.1874,-2.612621758929598,1.800791350867429,4.794958586711842,6.102864149999968,0,107,-2.158566424325179,12.096112772136959
344,NaBO2,NaBO2_Va_O2,4.1874,-2.612621758929598,1.507964346670368,2.448975321494773,7.027633270000033,0,143,-2.158566424325179,8.036216507223708
345,NaBiO2,NaBiO2_Va_O1,0.8683999999999994,-1.7202619228879303,1.6366443656571326,2.7247514926830427,4.0020247000000015,0,127,-0.9858147743813158,7.304769609903421
347,NaGaO2,NaGaO2_Va_O1,2.9321,-2.2214824766379304,1.5959280894452252,1.7539251355139929,4.927023199999789,0,215,-1.8812876656363955,6.973380025111252
348,NaGaO2,NaGaO2_Va_O2,2.9321,-2.2214824766379304,1.5658864972153843,1.7928204070167568,5.038493759999833,0,287,-1.8812876656363955,7.288717304691495
349,NaInO2,NaInO2_Va_O1,2.0346,-1.9855354266379308,1.4896520697887778,1.4689325051693,4.776153229999986,0,299,-1.5993795332042406,9.001882808798587
350,NaSbO3,NaSbO3_Va_O1,2.8378,-2.0606511693103453,2.18834731319333,1.829437473272837,4.3775729500001805,0,269,-0.5208045461292565,6.819724972970111
353,Rb2Be2O3,Rb2Be2O3_Va_O1,2.4254,-2.377723397857143,1.3186439947914728,2.264499680717455,6.707784469999874,0,335,-1.7562254794348755,7.528339843136623
354,Rb2Be2O3,Rb2Be2O3_Va_O2,2.4254,-2.377723397857143,1.3098038993263637,2.3666260707242195,7.1476963799999655,0,323,-1.7562254794348755,7.4107290088977855
355,Rb2CeO3,Rb2CeO3_Va_O1,2.7647000000000004,-2.7078352658333342,1.3460816284187862,1.2315831392512286,4.575105469999821,0,431,-1.7562254794348755,8.059101511654188
356,Rb2CeO3,Rb2CeO3_Va_O2,2.7647000000000004,-2.7078352658333342,1.3443625233666276,1.209487160859462,4.531084509999696,0,395,-1.7562254794348755,7.970483552786719
357,Rb2MgO2,Rb2MgO2_Va_O1,2.5014000000000003,-1.9070924115,1.0564066381675623,1.1061368225352242,6.16237320999995,0,79,-1.7562254794348755,6.0677435810945575
358,Rb2O,Rb2O_Va_O1,1.4732,-1.133168373333333,0.82,0.3969127188451622,4.461725070000009,0,95,-1.7562254794348755,7.81645095886975
359,Rb2Pb2O3,Rb2Pb2O3_Va_O1,1.6844,-1.539362617142857,1.6705273842002886,2.3156563089413096,4.134989309999932,0,223,-1.1369603723458594,6.37978188394154
360,Rb2PbO2,Rb2PbO2_Va_O2,1.8371,-1.499867704999999,1.5562767872176382,1.9460636008394605,4.12975662999987,0,287,-1.1369603723458594,6.8398071854152205
361,Rb2PbO2,Rb2PbO2_Va_O3,1.8371,-1.499867704999999,1.2416992022539106,1.2687788231105346,4.4865454799997995,0,323,-1.1369603723458594,5.911477031310332
362,Rb2PbO2,Rb2PbO2_Va_O4,1.8371,-1.499867704999999,1.65477550972542,1.8747073643696075,4.0796532799998975,0,359,-1.1369603723458594,6.162076028079799
363,Rb2PbO3,Rb2PbO3_Va_O2,1.3140999999999998,-1.5558054725000003,1.512566128673175,0.824836430678038,1.954460719999938,0,377,-0.2712847561180753,4.756709667236767
364,Rb2Sn2O3,Rb2Sn2O3_Va_O1,0.9453999999999998,-1.7204352542857149,1.6478351694372932,3.5201396409054064,4.735854819999995,0,83,-1.454625234810769,6.574136270514933
365,Rb2SnO2,Rb2SnO2_Va_O1,2.239,-1.6441546475000002,1.6389673388076338,2.815253649531358,4.6254747100000575,0,455,-1.454625234810769,6.282863122164489
366,Rb2SnO2,Rb2SnO2_Va_O2,2.239,-1.6441546475000002,1.2059172084529577,1.8505156376234224,4.986553820000049,0,479,-1.454625234810769,5.722933404539919
367,Rb2SnO3,Rb2SnO3_Va_O1,2.2715,-1.923212555,1.6808750108243984,1.95237329003421,4.523463749999687,0,431,-1.538575818365933,7.305862681693702
368,Rb2SnO3,Rb2SnO3_Va_O2,2.2715,-1.923212555,1.4050702572516909,0.9654521921931688,3.550404869999861,0,359,-1.538575818365933,4.966544124636687
369,Rb3AlO3,Rb3AlO3_Va_O1,2.8213,-2.192958231785714,1.1030633211895935,1.0623130519345072,6.206774539999978,0,95,-1.7562254794348755,5.542208441642566
370,Rb3AlO3,Rb3AlO3_Va_O2,2.8213,-2.192958231785714,1.3077788944130129,2.0319298353912956,6.547884360000021,0,111,-1.7562254794348755,7.030618337477989
371,Rb3BiO3,Rb3BiO3_Va_O1,3.1835,-1.6211958614285713,1.2368454618170004,1.193738065945551,4.205223209999881,0,223,-0.9858147743813158,5.139217932853101
372,Rb3GaO3,Rb3GaO3_Va_O1,2.5813,-1.829943027142856,1.3586028396255856,1.9188954109317824,5.150004670000053,0,79,-1.7562254794348755,6.994055539700867
373,Rb3GaO3,Rb3GaO3_Va_O2,2.5813,-1.829943027142856,1.1253175271645046,1.1116290921680183,4.965271909999965,0,111,-1.7562254794348755,5.650030816332581
374,Rb3InO3,Rb3InO3_Va_O1,1.9467,-1.6420714696428569,1.067479041082411,0.7459525592720849,3.727990780000036,0,111,-1.5993795332042406,5.565360338184656
375,Rb3InO3,Rb3InO3_Va_O2,1.9467,-1.6420714696428569,1.275996888690673,1.512729800600991,4.136471649999985,0,107,-1.5993795332042406,6.455459523168991
376,Rb3InO3,Rb3InO3_Va_O3,1.9467,-1.6420714696428569,1.0834265971813364,0.6967453819358194,3.61898856,0,103,-1.5993795332042406,5.065729076721874
377,Rb3SbO3,Rb3SbO3_Va_O1,3.1791,-1.780475274285715,1.278245702464094,1.712103368442821,4.6617412500001,0,223,-1.2369755737418262,6.6968265817030534
378,Rb3TlO3,Rb3TlO3_Va_O1,1.5343999999999998,-1.3742784501190477,1.0405368336763197,0.8603491913254215,2.52481715999995,0,107,-0.5778080287901701,4.474254570627326
379,Rb3TlO3,Rb3TlO3_Va_O2,1.5343999999999998,-1.3742784501190477,1.2046730369938634,1.4109851689396835,2.958439589999964,0,111,-0.5778080287901701,5.456797152178742
380,Rb3TlO3,Rb3TlO3_Va_O3,1.5343999999999998,-1.3742784501190477,1.0201421598319538,0.931669723709982,2.607465979999981,0,91,-0.5778080287901701,4.978672960726369
381,Rb4PbO4,Rb4PbO4_Va_O1,1.6033,-1.527302656666666,1.3070720157688454,0.9979510856281404,2.4869681399999397,0,323,-0.2712847561180753,5.106721274774842
382,Rb4PbO4,Rb4PbO4_Va_O2,1.6033,-1.527302656666666,1.22157927460758,0.8826131327184692,2.9218927599998867,0,305,-0.2712847561180753,5.707097967872177
383,Rb4PbO4,Rb4PbO4_Va_O3,1.6033,-1.527302656666666,1.2601228870887389,0.95673797522315,2.7393282399999723,0,287,-0.2712847561180753,5.746727956455857
384,Rb4PbO4,Rb4PbO4_Va_O4,1.6033,-1.527302656666666,1.2392494475657276,0.9434678655128452,2.6245563899998476,0,269,-0.2712847561180753,5.600642548802296
385,Rb4SnO3,Rb4SnO3_Va_O1,1.7874,-1.5217606543749995,1.1747528504536422,1.894352379655548,4.902956429999799,0,233,-1.454625234810769,5.808427850047625
386,Rb4SnO3,Rb4SnO3_Va_O2,1.7874,-1.5217606543749995,1.1883874647645265,1.9674810029997856,4.968543149999855,0,251,-1.454625234810769,5.847583569353722
387,Rb4SnO3,Rb4SnO3_Va_O3,1.7874,-1.5217606543749995,1.177163951099402,1.86705331015707,4.880791679999797,0,287,-1.454625234810769,5.840509103090847
388,Rb4SnO4,Rb4SnO4_Va_O1,2.2470999999999997,-1.7707643350000004,1.2535575408013142,1.126526894597595,3.781155909999947,0,215,-1.538575818365933,5.431226609560633
389,Rb4SnO4,Rb4SnO4_Va_O2,2.2470999999999997,-1.7707643350000004,1.177260316119254,1.0449651115135987,4.168812089999969,0,251,-1.538575818365933,5.803936336056486
390,Rb4SnO4,Rb4SnO4_Va_O3,2.2470999999999997,-1.7707643350000004,1.2171300794874034,1.109757744027597,3.964887650000159,0,287,-1.538575818365933,5.8001646644964655
391,Rb4SnO4,Rb4SnO4_Va_O4,2.2470999999999997,-1.7707643350000004,1.1979440958840029,1.0817809391754487,3.8824074400000743,0,323,-1.538575818365933,5.648633650786882
392,Rb6Si2O7,Rb6Si2O7_Va_O1,3.3157999999999994,-2.4265757626666664,1.2846846109124377,1.886047280338284,6.435236069999869,0,275,-1.7562254794348755,7.265747617287543
393,Rb6Si2O7,Rb6Si2O7_Va_O2,3.3157999999999994,-2.4265757626666664,1.8430506074296524,3.551416424212495,6.5705837800000015,0,227,-1.7562254794348755,10.945562546529166
394,Rb6Si2O7,Rb6Si2O7_Va_O3,3.3157999999999994,-2.4265757626666664,1.3205817195285865,1.855323133603911,6.380475519999786,0,359,-1.7562254794348755,7.137678822865848
395,Rb6Si2O7,Rb6Si2O7_Va_O4,3.3157999999999994,-2.4265757626666664,1.3013686485182614,1.8455291388056272,6.356189489999801,0,323,-1.7562254794348755,7.081976173459338
396,RbAsO2,RbAsO2_Va_O1,3.8234,-1.8659498662499991,2.047080228348106,3.189099695784902,4.486262959999872,0,143,-1.150088447140494,8.48385148137659
397,RbAsO2,RbAsO2_Va_O2,3.8234,-1.8659498662499991,1.6025355494432765,2.0620363302223153,4.542627859999934,0,191,-1.150088447140494,5.8716563676168185
398,RbBO2,RbBO2_Va_O1,4.0156,-2.622254900833333,1.3946434677834016,2.1753724478080345,7.063651139999942,0,107,-1.7562254794348755,7.332169856967033
399,RbBO2,RbBO2_Va_O2,4.0156,-2.622254900833333,1.8228153017123696,4.178610917163613,6.264447139999911,0,143,-1.7562254794348755,11.688255544726506
400,RbBiO2,RbBiO2_Va_O1,1.9585999999999997,-1.694015584374999,1.730540124449983,2.079345563157339,4.020724320000008,0,191,-0.9858147743813158,5.28746337195769
401,RbSbO2,RbSbO2_Va_O1,2.1201,-1.864373579375,1.8388526718097649,2.848037453621166,4.43810836000001,0,191,-1.2369755737418262,8.409589471335748
402,RbTlO,RbTlO_Va_O1,1.1948,-1.1706777986111103,1.324218627261024,1.9929550085561316,3.7769892399999865,0,95,-0.8674893634033586,6.529925965698341
403,Sb2O3,Sb2O3_Va_O1,1.842700000000001,-1.751737502,2.544741242141955,3.479270991356791,4.168888170000011,0,47,-1.2369755737418262,11.414250733408618
404,Sb2O3,Sb2O3_Va_O2,1.842700000000001,-1.751737502,2.659676891928514,3.6453132200419622,4.23347437999997,0,79,-1.2369755737418262,9.226877985068997
405,Sb2PbO6,Sb2PbO6_Va_O1,1.8615999999999993,-1.900305225555556,2.791666666666667,3.264053158069724,4.266536340000025,0,71,-0.5208045461292565,6.035169602535654
406,SbAsO3,SbAsO3_Va_O1,3.257,-1.6997547515000004,2.6617779987008463,3.233004375837125,4.052682010000021,0,71,-1.150088447140494,8.25137348590599
407,SbAsO3,SbAsO3_Va_O2,3.257,-1.6997547515000004,2.5758892938962794,3.120973725974879,4.062129160000049,0,95,-1.150088447140494,7.497520622090304
408,SbAsO3,SbAsO3_Va_O3,3.257,-1.6997547515000004,2.6776114751845843,3.238784307377601,3.8405594299999937,0,119,-1.150088447140494,7.753080561553481
413,SiO2,SiO2_Va_O1,5.785699999999999,-3.267179193333333,2.67,2.858249381991186,5.84099236999999,0,215,-2.356834901289411,9.635406577802385
417,SnB4O7,SnB4O7_Va_O1,3.4541000000000004,-2.6146258118055554,2.4866818536794777,4.7280040897409,7.306844840000062,0,107,-1.454625234810769,11.984572548737273
418,SnB4O7,SnB4O7_Va_O2,3.4541000000000004,-2.6146258118055554,2.3909703478304167,5.7315294788507956,7.681961060000171,0,143,-1.454625234810769,16.253512582486607
419,SnB4O7,SnB4O7_Va_O3,3.4541000000000004,-2.6146258118055554,2.4263919365401607,4.843565196622258,6.986340179999965,0,179,-1.454625234810769,11.898018518984987
420,SnB4O7,SnB4O7_Va_O4,3.4541000000000004,-2.6146258118055554,2.4685555713397687,4.650600397134114,6.595873240000069,0,215,-1.454625234810769,11.521792531413686
421,SnO2,SnO2_Va_O1,0.8614000000000002,-2.107481543333334,2.6999999999999997,2.689198165456612,4.78985756999999,0,71,-1.538575818365933,7.137871435101152
422,Sr(AsO3)2,Sr(AsO3)2_Va_O1,3.4882999999999997,-2.233057519074074,2.605,2.4830881013655195,4.617377530000008,0,71,-0.6589084382122885,7.0786409613724395
423,Sr(BO2)2,Sr(BO2)2_Va_O1,4.9695,-3.1235381182142854,2.0343749131611357,2.1615546231003835,7.1470932200001105,0,167,-2.1905056483979153,8.015795760953274
424,Sr(BO2)2,Sr(BO2)2_Va_O2,4.9695,-3.1235381182142854,2.212165616451734,4.007286451289397,6.446952359999964,0,143,-2.1905056483979153,11.598200676403653
425,Sr(BiO2)2,Sr(BiO2)2_Va_O1,2.4357,-2.1114339966666664,2.324548257724588,2.5410450963922,3.693859309999775,0,191,-0.9858147743813158,6.090300941676578
426,Sr(BiO2)2,Sr(BiO2)2_Va_O2,2.4357,-2.1114339966666664,2.029107554714632,1.6113191240651374,3.728578889999776,0,239,-0.9858147743813158,6.080905588667724
427,Sr(BiO2)2,Sr(BiO2)2_Va_O3,2.4357,-2.1114339966666664,1.9921489585095735,1.479765478436082,4.22955231000004,0,287,-0.9858147743813158,5.9676524714118635
428,Sr(BiO2)2,Sr(BiO2)2_Va_O4,2.4357,-2.1114339966666664,2.4698862172393645,2.4288303816261245,4.060117590000013,0,335,-0.9858147743813158,4.959525829987516
429,Sr(SbO3)2,Sr(SbO3)2_Va_O1,2.9061999999999997,-2.3865939085185186,2.561666666666667,2.035490482256219,4.463854070000034,0,71,-0.5208045461292565,6.343665406811406
430,Sr2CeO4,Sr2CeO4_Va_O2,2.8113,-3.4935232297619043,1.6160149065174287,1.3414551932417476,5.72537125999987,0,419,-1.974911567461291,8.46002196578819
431,Sr2GeO4,Sr2GeO4_Va_O1,3.5318999999999994,-2.9120691372619047,2.0119919774690533,1.7370118308883735,4.227263049999928,0,63,-1.502819088333178,7.235460606090049
432,Sr2GeO4,Sr2GeO4_Va_O2,3.5318999999999994,-2.9120691372619047,1.801454504713544,1.8924632325639064,4.824244809999991,0,79,-1.502819088333178,8.141239563346236
433,Sr2GeO4,Sr2GeO4_Va_O3,3.5318999999999994,-2.9120691372619047,1.84635061077502,1.8548873432259887,4.750340049999986,0,95,-1.502819088333178,8.18156133023514
434,Sr2GeO4,Sr2GeO4_Va_O4,3.5318999999999994,-2.9120691372619047,1.849858733985163,1.9675209191440468,4.6458462900000175,0,111,-1.502819088333178,7.899337960355683
435,Sr2PbO4,Sr2PbO4_Va_O1,1.4673000000000005,-2.466891851190476,1.8333932892028373,1.2909229458646654,3.5028222400000093,0,299,-0.2712847561180753,8.44290674797818
436,Sr2Sb2O7,Sr2Sb2O7_Va_O1,1.5038,-2.5705959062121213,2.459055399322205,2.6840017410813624,4.252368809999902,0,255,-0.5208045461292565,7.052332205944591
437,Sr2Sb2O7,Sr2Sb2O7_Va_O2,1.5038,-2.5705959062121213,2.4560691981034015,2.865612737955333,4.531309609999775,0,287,-0.5208045461292565,6.687254863333671
438,Sr2Sb2O7,Sr2Sb2O7_Va_O3,1.5038,-2.5705959062121213,2.013854602303889,1.7970500046544078,4.075847940000026,0,351,-0.5208045461292565,6.886168050776487
439,Sr2SiO4,Sr2SiO4_Va_O1,4.5842,-3.422863758690476,1.8220442858075871,2.227516599873563,6.618549609999954,0,63,-2.356834901289411,8.505475112146867
440,Sr2SiO4,Sr2SiO4_Va_O2,4.5842,-3.422863758690476,1.8141372600035992,2.1815756368674126,6.662818860000025,0,79,-2.356834901289411,8.55670638940976
441,Sr2SiO4,Sr2SiO4_Va_O3,4.5842,-3.422863758690476,1.7630523901393695,2.2575793232741708,6.732053009999968,0,95,-2.356834901289411,8.857948937383519
442,Sr2SiO4,Sr2SiO4_Va_O4,4.5842,-3.422863758690476,1.9822723634755313,2.003378364216619,6.401802409999968,0,111,-2.356834901289411,7.779044420060947
443,Sr2SnO4,Sr2SnO4_Va_O1,2.8567,-2.7861135097619045,1.6933973178721695,1.243837549095172,5.170144650000006,0,79,-1.538575818365933,7.7397681979101085
444,Sr2SnO4,Sr2SnO4_Va_O2,2.8567,-2.7861135097619045,1.9692086761336776,2.139614610681748,4.831907209999949,0,95,-1.538575818365933,9.188272310832907
445,Sr2SnO4,Sr2SnO4_Va_O3,2.8567,-2.7861135097619045,1.983597351297278,1.9553647811038304,5.074544049999995,0,111,-1.538575818365933,9.165865035081499
446,Sr3(BO3)2,Sr3(BO3)2_Va_O1,4.5526,-3.2455647325757573,1.7979040067844871,2.360448655823145,7.177416160000016,0,65,-2.1905056483979153,8.6649863204034
447,SrAl4O7,SrAl4O7_Va_O1,3.8043,-3.464532970555555,2.0686637973355024,3.3886414129236364,7.318220550000101,0,167,-2.8945619964631555,7.9148942845019725
448,SrAl4O7,SrAl4O7_Va_O2,3.8043,-3.464532970555555,2.1085699467055883,2.2704895205259694,6.7302501699999855,0,215,-2.8945619964631555,6.431531718992251
449,SrAl4O7,SrAl4O7_Va_O3,3.8043,-3.464532970555555,1.937806108722431,2.331783423377374,6.961667209999982,0,287,-2.8945619964631555,7.198433459228888
450,SrAl4O7,SrAl4O7_Va_O4,3.8043,-3.464532970555555,2.0585031471306294,2.344349601178077,6.7579584300000395,0,263,-2.8945619964631555,6.529944638627582
451,SrBe3O4,SrBe3O4_Va_O1,4.028600000000001,-3.1129027464583334,1.6533110910502504,2.5581943510658087,8.216058770000027,0,63,-3.067823794114626,10.412425645353787
452,SrBe3O4,SrBe3O4_Va_O2,4.028600000000001,-3.1129027464583334,1.5282350663416238,1.7171848755800505,7.541207660000007,0,47,-3.067823794114626,8.355501542311659
456,SrGa4O7,SrGa4O7_Va_O1,2.5694999999999997,-2.5024807226388877,2.182301379140124,2.3339691379819514,4.526486879999888,0,143,-1.8812876656363955,6.286763717138366
457,SrGa4O7,SrGa4O7_Va_O2,2.5694999999999997,-2.5024807226388877,2.2095961790805183,2.3143721592175077,4.434567630000069,0,191,-1.8812876656363955,6.223637550930445
458,SrGa4O7,SrGa4O7_Va_O3,2.5694999999999997,-2.5024807226388877,2.044322650399085,2.234831930429887,4.8117447000000855,0,287,-1.8812876656363955,6.952575013353426
459,SrGa4O7,SrGa4O7_Va_O4,2.5694999999999997,-2.5024807226388877,2.1994684574528893,3.2233249975748306,5.139716369999983,0,263,-1.8812876656363955,7.351101365958885
460,SrIn2O4,SrIn2O4_Va_O1,1.8881000000000008,-2.357273833095238,1.975956619531696,1.8071453573751548,5.0753722799999625,0,47,-1.5993795332042406,8.414530797562097
461,SrIn2O4,SrIn2O4_Va_O2,1.8881000000000008,-2.357273833095238,1.9731408891390827,1.5315136840051684,5.1153110299999955,0,59,-1.5993795332042406,8.816721409760925
462,SrIn2O4,SrIn2O4_Va_O3,1.8881000000000008,-2.357273833095238,2.1229562814465397,1.4984038828330914,4.866963349999944,0,71,-1.5993795332042406,7.989737324854365
463,SrIn2O4,SrIn2O4_Va_O4,1.8881000000000008,-2.357273833095238,2.0210026484402803,1.630761717052397,4.9989036199999735,0,83,-1.5993795332042406,8.525169987449821
464,SrO,SrO_Va_O1,3.1607000000000003,-3.077090665833333,0.9500000000000002,0.908791266440336,7.1794223499999905,0,63,-3.067823794114626,10.455647588229251
465,SrSnO3,SrSnO3_Va_O1,1.9664,-2.637945564833333,2.116172940657988,1.882989803022736,4.92482370999995,0,287,-1.538575818365933,8.394890781692196
466,SrSnO3,SrSnO3_Va_O2,1.9664,-2.637945564833333,2.1240512179988422,1.9014707125479116,4.92797100999986,0,359,-1.538575818365933,8.319674043297496
467,Tl2SnO3,Tl2SnO3_Va_O1,1.0258000000000005,-1.5003471177777783,2.3086155511875828,3.3593190693101445,4.663410020000024,0,63,-0.8674893634033586,8.94145001832899
468,Tl2SnO3,Tl2SnO3_Va_O2,1.0258000000000005,-1.5003471177777783,2.269492997378121,3.0497117872618964,4.260191350000023,0,79,-0.8674893634033586,7.259729843659802
469,Tl2SnO3,Tl2SnO3_Va_O3,1.0258000000000005,-1.5003471177777783,2.1350711302464656,2.7594583476664427,3.502015750000007,0,95,-0.8674893634033586,6.551933446707559
470,Tl3AsO4,Tl3AsO4_Va_O1,2.3887999999999994,-1.43094984375,2.189259695498695,2.9767867868738405,2.9377982199999995,0,191,-0.6589084382122885,5.291070158818089
471,Tl3AsO4,Tl3AsO4_Va_O2,2.3887999999999994,-1.43094984375,2.276416732341168,3.165970592802908,3.1999532999999563,0,179,-0.6589084382122885,5.542686003106007
472,Tl3BO3,Tl3BO3_Va_O1,1.2292999999999998,-1.6481950663095244,2.065470055230187,3.884383397262264,5.23618161999992,0,279,-0.8674893634033586,7.723436994727074
473,Tl6Si2O7,Tl6Si2O7_Va_O1,1.2203999999999997,-1.905314270666666,2.1098998001661045,3.5557461656266147,5.26106272000005,0,239,-0.8674893634033586,7.227384164165747
474,Tl6Si2O7,Tl6Si2O7_Va_O2,1.2203999999999997,-1.905314270666666,2.2174035543785906,4.885201324285101,5.684946969999951,0,175,-0.8674893634033586,10.815256078510286
475,Tl6Si2O7,Tl6Si2O7_Va_O3,1.2203999999999997,-1.905314270666666,2.0677458606441865,3.5593257985599083,5.239845899999986,0,223,-0.8674893634033586,7.303040594737457
476,TlSbO3,TlSbO3_Va_O1,2.3711,-1.7144332416666668,2.5046166686920737,3.2383319675300344,4.304137290000094,0,179,-0.5208045461292565,5.988263464409254
477,Al2Ge2O7,Al2Ge2O7_Va_O1,3.2978,-2.702367327272727,2.406341895839076,3.103427181710611,3.2180111249679175,1,191,-1.502819088333178,8.978846208475446
478,Al2Ge2O7,Al2Ge2O7_Va_O2,3.2978,-2.702367327272727,2.3974576458626684,3.101687405729366,3.139259375311791,1,255,-1.502819088333178,9.003316704304606
479,Al2Ge2O7,Al2Ge2O7_Va_O3,3.2978,-2.702367327272727,2.72604428315262,2.596100957120228,2.8772777273070815,1,287,-1.502819088333178,7.530638176666356
480,Al2Ge2O7,Al2Ge2O7_Va_O4,3.2978,-2.702367327272727,2.6131783167219456,2.043769290199058,3.4321292086325075,1,351,-1.502819088333178,6.355127356099725
481,Al2O3,Al2O3_Va_O1,6.039299999999999,-3.426551008000001,2.224895215865955,2.497321494687122,4.564112179466871,1,269,-2.8945619964631555,10.282703088187338
482,Al2PbO4,Al2PbO4_Va_O1,3.8921,-2.89378359,2.273300437305284,2.391473835296565,4.166058734340394,1,191,-1.1369603723458594,6.759401088167275
483,Al2PbO4,Al2PbO4_Va_O2,3.8921,-2.89378359,2.2577006846753074,2.127479261236284,4.512556241284181,1,239,-1.1369603723458594,6.631447912545502
484,Al2PbO4,Al2PbO4_Va_O3,3.8921,-2.89378359,2.271189956610316,2.3477590408505455,4.48343107357856,1,335,-1.1369603723458594,6.428958272437237
485,Al4Bi2O9,Al4Bi2O9_Va_O1,2.6141999999999994,-2.857885394000002,2.3848563900027937,2.7629914986258335,2.80081104690092,1,191,-0.9858147743813158,7.71622170503863
486,Al4Bi2O9,Al4Bi2O9_Va_O2,2.6141999999999994,-2.857885394000002,2.2923045988216,2.525664865147771,4.6620565240696425,1,239,-0.9858147743813158,7.862173880733885
487,Al4Bi2O9,Al4Bi2O9_Va_O3,2.6141999999999994,-2.857885394000002,2.3575196255115665,2.820929043431028,3.295307986894666,1,359,-0.9858147743813158,6.933625784843771
488,Al4Bi2O9,Al4Bi2O9_Va_O4,2.6141999999999994,-2.857885394000002,2.177139080811319,2.1832794803488595,4.812611687940505,1,311,-0.9858147743813158,5.33293635771998
489,AlAsO4,AlAsO4_Va_O1,4.3858,-2.444837554166667,2.6675,2.1081297060123902,2.968579729127031,1,215,-0.6589084382122885,5.45312733045218
490,AlSbO4,AlSbO4_Va_O1,1.722599999999999,-2.5433669000000005,2.597103509660969,2.911445950223812,2.765454978441495,1,191,-0.5208045461292565,7.655444563366199
491,AlSbO4,AlSbO4_Va_O2,1.722599999999999,-2.5433669000000005,2.672896490339031,3.6551000107041887,2.222511203879378,1,159,-0.5208045461292565,7.110983042173892
492,As2O3,As2O3_Va_O2,3.3312,-1.6290845505,2.6515650881606163,3.61912449772006,1.31408610750172,1,383,-1.150088447140494,7.081817293565289
493,As2O3,As2O3_Va_O3,3.3312,-1.6290845505,2.6571443525075127,3.7018856453418607,1.4107231307089465,1,479,-1.150088447140494,7.131939691002804
494,As2Pb3O8,As2Pb3O8_Va_O1,3.2885999999999997,-1.7352351134615382,2.6860742046445267,2.7630077039862124,1.2027741832672445,1,251,-0.6589084382122885,5.121768205399355
495,As2Pb3O8,As2Pb3O8_Va_O2,3.2885999999999997,-1.7352351134615382,2.7042365259736325,2.9586236071888488,1.2012910418642972,1,323,-0.6589084382122885,5.292227115333775
496,As2Pb3O8,As2Pb3O8_Va_O3,3.2885999999999997,-1.7352351134615382,2.7163595941283405,2.9774057862274157,1.2431563215949155,1,395,-0.6589084382122885,5.41426715557764
497,As2Pb3O8,As2Pb3O8_Va_O4,3.2885999999999997,-1.7352351134615382,2.768647000263188,2.651400752553627,1.271969204076418,1,467,-0.6589084382122885,4.657231255072221
498,As2PbO4,As2PbO4_Va_O1,2.6284999999999994,-1.6492657325,2.5488496637752465,3.6606861531341286,1.1037836821811435,1,63,-1.1369603723458594,7.063406976418128
499,As2PbO4,As2PbO4_Va_O2,2.6284999999999994,-1.6492657325,2.6503630288382656,3.697726588387933,1.281354054279944,1,79,-1.1369603723458594,7.454334744341565
500,As2PbO4,As2PbO4_Va_O3,2.6284999999999994,-1.6492657325,2.5806582237199267,3.148174099169339,1.70225630724411,1,95,-1.1369603723458594,5.593238558068391
501,As2PbO4,As2PbO4_Va_O4,2.6284999999999994,-1.6492657325,2.695552037046685,3.189222957911923,1.7155616738376476,1,111,-1.1369603723458594,5.783052080110901
502,As2PbO6,As2PbO6_Va_O1,2.1464,-1.7356450333333333,2.8350000000000004,3.7085103290461223,1.4424897564069,1,242,-0.6589084382122885,6.778591273352452
503,B2O3,B2O3_Va_O1,6.3479,-2.79805631,2.522642750980837,3.1894952912738876,4.5550444187799,1,59,-2.1905056483979153,10.962948518045348
504,B2O3,B2O3_Va_O2,6.3479,-2.79805631,2.4919401604235785,3.2111856187427152,4.485200703805055,1,47,-2.1905056483979153,10.872965767798396
505,B4PbO7,B4PbO7_Va_O1,4.158,-2.6473397413888877,2.4960870301019216,4.0909509783768545,3.391608528610109,1,215,-1.1369603723458594,11.85241940185685
506,B4PbO7,B4PbO7_Va_O2,4.158,-2.6473397413888877,2.522918939325306,3.9908693958022026,3.4775825452159213,1,206,-1.1369603723458594,11.663483431560552
507,B4PbO7,B4PbO7_Va_O3,4.158,-2.6473397413888877,2.4117625853743987,5.0308915055261805,2.9354349275538176,1,161,-1.1369603723458594,16.499047971193672
508,B4PbO7,B4PbO7_Va_O4,4.158,-2.6473397413888877,2.564729948085834,3.77814546703765,3.7727323841324423,1,197,-1.1369603723458594,11.765101776696673
