site,formula,full_name,valence,bv_sum_Crystal,bv_sum_nn,BVS_ratio,element
98,CaMgGeO4,CaMgGeO4_Va_O3,-2,-1.8149247836635771,-1.814924783663577,0.9074623918317886,O
118,CaMgSiO4,CaMgSiO4_Va_O1,-2,-2.11337043689662,-2.11337043689662,1.05668521844831,O
142,CaMgSiO4,CaMgSiO4_Va_O2,-2,-2.1410418437557657,-2.1410418437557657,1.0705209218778828,O
166,CaMgSiO4,CaMgSiO4_Va_O3,-2,-1.9740958271826623,-1.9740958271826625,0.9870479135913311,O
62,CaO,CaO_Va_O1,-2,-1.6241346564868904,-1.6241346564868904,0.8120673282434452,O
268,CaSn(BO3)2,CaSn(BO3)2_Va_O1,-2,-1.9840759182316603,-1.9840759182316603,0.9920379591158301,O
268,CaSnO3,CaSnO3_Va_O1,-2,-1.8836882087236793,-1.8836882087236793,0.9418441043618396,O
334,Cs12Sn2As6O,Cs12Sn2As6O_Va_O1,-2,-1.6389330434873877,-1.6389330434873877,0.8194665217436938,O
286,Cs2Al2As2O7,Cs2Al2As2O7_Va_O1,-2,-1.8949592219615865,-1.8949592219615865,0.9474796109807933,O
190,Cs2Al2As2O7,Cs2Al2As2O7_Va_O2,-2,-1.7871350697105712,-1.7871350697105712,0.8935675348552856,O
310,Cs2Al2As2O7,Cs2Al2As2O7_Va_O3,-2,-1.9610600725716862,-1.9610600725716862,0.9805300362858431,O
232,Cs2Al2Sb2O7,Cs2Al2Sb2O7_Va_O1,-2,-1.8611637033292825,-1.8611637033292825,0.9305818516646412,O
196,Cs2Al2Sb2O7,Cs2Al2Sb2O7_Va_O2,-2,-1.886660842986708,-1.886660842986708,0.943330421493354,O
478,Cs2BeO2,Cs2BeO2_Va_O1,-2,-1.005924544820912,-1.2203326140671196,0.502962272410456,O
454,Cs2BeO2,Cs2BeO2_Va_O2,-2,-0.6833717231795271,-1.5682693702363983,0.34168586158976355,O
430,Cs2CeO3,Cs2CeO3_Va_O1,-2,-1.8265117835567268,-1.4478895095014028,0.9132558917783634,O
358,Cs2CeO3,Cs2CeO3_Va_O2,-2,-1.9128873702433944,-1.740747159496581,0.9564436851216972,O
214,Cs2Li2GeO4,Cs2Li2GeO4_Va_O1,-2,-1.3851788381833883,-1.3851788381833883,0.6925894190916941,O
250,Cs2Li2GeO4,Cs2Li2GeO4_Va_O2,-2,-1.4880675491828281,-1.6525986416768774,0.7440337745914141,O
286,Cs2Li2GeO4,Cs2Li2GeO4_Va_O3,-2,-1.0306981654903205,-1.4949644232374075,0.5153490827451602,O
322,Cs2Li2GeO4,Cs2Li2GeO4_Va_O4,-2,-1.4266682555101284,-1.4266682555101282,0.7133341277550642,O
214,Cs2Li2SiO4,Cs2Li2SiO4_Va_O1,-2,-1.6053896222203703,-1.6053896222203705,0.8026948111101851,O
250,Cs2Li2SiO4,Cs2Li2SiO4_Va_O2,-2,-1.6275040629942144,-1.6275040629942144,0.8137520314971072,O
286,Cs2Li2SiO4,Cs2Li2SiO4_Va_O3,-2,-1.7187312813740456,-1.7187312813740456,0.8593656406870228,O
322,Cs2Li2SiO4,Cs2Li2SiO4_Va_O4,-2,-1.2459753557992634,-1.719654036067285,0.6229876778996317,O
78,Cs2Li3GaO4,Cs2Li3GaO4_Va_O1,-2,-1.20578233021331,-1.20578233021331,0.602891165106655,O
94,Cs2LiAsO4,Cs2LiAsO4_Va_O2,-2,-1.550249210495636,-1.711203861944746,0.775124605247818,O
126,Cs2LiAsO4,Cs2LiAsO4_Va_O3,-2,-1.5416541526051568,-1.5416541526051568,0.7708270763025784,O
214,Cs2NaAsO4,Cs2NaAsO4_Va_O1,-2,-1.7587368951573579,-1.7587368951573579,0.8793684475786789,O
286,Cs2PbO2,Cs2PbO2_Va_O1,-2,-1.746423877455599,-1.410858934062703,0.8732119387277995,O
322,Cs2PbO2,Cs2PbO2_Va_O2,-2,-1.6863120375371583,-1.4787276011090937,0.8431560187685792,O
304,Cs2PbO2,Cs2PbO2_Va_O3,-2,-1.6788708631894844,-1.581189661879997,0.8394354315947422,O
358,Cs2PbO2,Cs2PbO2_Va_O4,-2,-1.7922985442140993,-1.648923626415345,0.8961492721070496,O
286,Cs2PbO3,Cs2PbO3_Va_O1,-2,-1.6604182953746776,-1.506988358076192,0.8302091476873388,O
430,Cs2PbO3,Cs2PbO3_Va_O2,-2,-1.8747783012519628,-1.5843602638528766,0.9373891506259814,O
70,Cs2Sn(GeO3)3,Cs2Sn(GeO3)3_Va_O1,-2,-1.805454672321228,-1.805454672321228,0.902727336160614,O
118,Cs2Sn(GeO3)3,Cs2Sn(GeO3)3_Va_O2,-2,-1.7964906626812234,-1.7964906626812234,0.8982453313406117,O
430,Cs2SnO3,Cs2SnO3_Va_O1,-2,-1.7920597902337378,-1.31513055243076,0.8960298951168689,O
358,Cs2SnO3,Cs2SnO3_Va_O2,-2,-1.0077671945416151,-1.3570711042374455,0.5038835972708076,O
206,Cs3AlGe2O7,Cs3AlGe2O7_Va_O2,-2,-1.7428212038555273,-1.7428212038555273,0.8714106019277637,O
198,Cs3AlGe2O7,Cs3AlGe2O7_Va_O3,-2,-1.1412538590334287,-1.3850899348013792,0.5706269295167143,O
190,Cs3AlGe2O7,Cs3AlGe2O7_Va_O4,-2,-1.7084351557593358,-1.7084351557593358,0.8542175778796679,O
90,Cs3AlO3,Cs3AlO3_Va_O1,-2,-0.7878234441130253,-1.1863948914938816,0.39391172205651265,O
106,Cs3AlO3,Cs3AlO3_Va_O2,-2,-1.271315977114255,-1.6412664942031974,0.6356579885571275,O
110,Cs3AlO3,Cs3AlO3_Va_O3,-2,-0.8218911674695006,-1.3978189454470007,0.4109455837347503,O
202,Cs3As5O9,Cs3As5O9_Va_O2,-2,-1.8027716799815872,-1.6737188601072892,0.9013858399907936,O
222,Cs3BiO3,Cs3BiO3_Va_O1,-2,-1.8792782514000392,-1.4429916482655178,0.9396391257000196,O
110,Cs3GaO3,Cs3GaO3_Va_O1,-2,-0.697967919194752,-1.0717408439731653,0.348983959597376,O
106,Cs3GaO3,Cs3GaO3_Va_O2,-2,-1.012679387503411,-1.5217301293444514,0.5063396937517055,O
102,Cs3GaO3,Cs3GaO3_Va_O3,-2,-0.7089524019570386,-1.325804507765397,0.3544762009785193,O
94,Cs3InO3,Cs3InO3_Va_O1,-2,-1.3636421376592376,-1.1122993597748065,0.6818210688296188,O
102,Cs3InO3,Cs3InO3_Va_O2,-2,-1.2858535099789878,-0.9829119037266137,0.6429267549894939,O
110,Cs3InO3,Cs3InO3_Va_O3,-2,-1.4330723699703987,-1.267343896989261,0.7165361849851993,O
110,Cs3TlO3,Cs3TlO3_Va_O1,-2,-1.8838020904117778,-1.4453925811562174,0.9419010452058889,O
106,Cs3TlO3,Cs3TlO3_Va_O2,-2,-2.1717478001951456,-1.9745707084193085,1.0858739000975728,O
102,Cs3TlO3,Cs3TlO3_Va_O3,-2,-1.9550800297358093,-1.6988721747528595,0.9775400148679046,O
286,Cs6Ge2O7,Cs6Ge2O7_Va_O1,-2,-1.558396226639661,-1.558396226639661,0.7791981133198305,O
358,Cs6Ge2O7,Cs6Ge2O7_Va_O2,-2,-0.9889754853504603,-1.3706196169521347,0.49448774267523016,O
346,Cs6Ge2O7,Cs6Ge2O7_Va_O3,-2,-0.9744053910027252,-1.3779584368848128,0.4872026955013626,O
274,Cs6Si2O7,Cs6Si2O7_Va_O1,-2,-1.1854987299651796,-1.7295464859431016,0.5927493649825898,O
226,Cs6Si2O7,Cs6Si2O7_Va_O2,-2,-1.9574188620883741,-1.9574188620883741,0.9787094310441871,O
358,Cs6Si2O7,Cs6Si2O7_Va_O3,-2,-1.1983100391707406,-1.598865071539893,0.5991550195853703,O
322,Cs6Si2O7,Cs6Si2O7_Va_O4,-2,-1.1835221201553607,-1.3569654634261223,0.5917610600776804,O
190,CsAlSiO4,CsAlSiO4_Va_O1,-2,-2.1889480851103458,-2.1889480851103458,1.0944740425551729,O
238,CsAlSiO4,CsAlSiO4_Va_O2,-2,-2.04017576968922,-2.04017576968922,1.02008788484461,O
286,CsAlSiO4,CsAlSiO4_Va_O3,-2,-2.0463121945582854,-2.0463121945582854,1.0231560972791427,O
334,CsAlSiO4,CsAlSiO4_Va_O4,-2,-2.1394813251040254,-2.1394813251040254,1.0697406625520127,O
130,CsBO2,CsBO2_Va_O1,-2,-1.7581127784049255,-1.7671818455328878,0.8790563892024628,O
142,CsBO2,CsBO2_Va_O2,-2,-1.1921326438476867,-1.1921326438476867,0.5960663219238433,O
254,CsBeAsO4,CsBeAsO4_Va_O1,-2,-1.9878062632286972,-1.9878062632286972,0.9939031316143486,O
318,CsBeAsO4,CsBeAsO4_Va_O2,-2,-1.9031888912419146,-1.9031888912419146,0.9515944456209573,O
382,CsBeAsO4,CsBeAsO4_Va_O3,-2,-1.9554641387662783,-1.9554641387662783,0.9777320693831392,O
446,CsBeAsO4,CsBeAsO4_Va_O4,-2,-1.8967179362213715,-1.8967179362213715,0.9483589681106858,O
446,CsLi5(BO3)2,CsLi5(BO3)2_Va_O1,-2,-1.7288285563663748,-1.7288285563663748,0.8644142781831874,O
350,CsLi5(BO3)2,CsLi5(BO3)2_Va_O2,-2,-1.7867724922016068,-1.7983495200598871,0.8933862461008034,O
110,CsNa2BO3,CsNa2BO3_Va_O1,-2,-0.922103898181555,-1.574913539756912,0.4610519490907775,O
94,CsNa2BO3,CsNa2BO3_Va_O2,-2,-0.9791831427291766,-1.809264176900847,0.4895915713645883,O
382,CsSbO2,CsSbO2_Va_O1,-2,-1.927073128621901,-1.7794846405791835,0.9635365643109505,O
94,CsTlO,CsTlO_Va_O1,-2,-1.988287819623248,-1.988287819623248,0.994143909811624,O
94,Ga2O3,Ga2O3_Va_O1,-2,-1.9409194790898445,-1.9409194790898445,0.9704597395449223,O
126,Ga2O3,Ga2O3_Va_O2,-2,-1.715319641434889,-1.715319641434889,0.8576598207174445,O
158,Ga2O3,Ga2O3_Va_O3,-2,-1.7362751630629687,-1.736275163062969,0.8681375815314843,O
190,Ga2PbO4,Ga2PbO4_Va_O1,-2,-1.8788551193570528,-1.8788551193570528,0.9394275596785264,O
238,Ga2PbO4,Ga2PbO4_Va_O2,-2,-1.413005342184221,-1.694026134006779,0.7065026710921105,O
334,Ga2PbO4,Ga2PbO4_Va_O3,-2,-1.8097251536149879,-1.8097251536149876,0.9048625768074939,O
54,Ga4GeO8,Ga4GeO8_Va_O1,-2,-2.003164504094868,-2.003164504094868,1.001582252047434,O
70,Ga4GeO8,Ga4GeO8_Va_O2,-2,-1.8039774775910558,-1.8039774775910558,0.9019887387955279,O
102,Ga4GeO8,Ga4GeO8_Va_O3,-2,-1.7094870319997257,-1.7094870319997257,0.8547435159998629,O
94,Ga4GeO8,Ga4GeO8_Va_O4,-2,-1.876603014308431,-1.8766030143084311,0.9383015071542155,O
190,GaBPbO4,GaBPbO4_Va_O1,-2,-1.6481141829822814,-1.6481141829822814,0.8240570914911407,O
238,GaBPbO4,GaBPbO4_Va_O2,-2,-2.1211704334407937,-2.1211704334407937,1.0605852167203969,O
334,GaBPbO4,GaBPbO4_Va_O3,-2,-1.7933440588416896,-1.7933440588416896,0.8966720294208448,O
126,GaSbO4,GaSbO4_Va_O1,-2,-2.3024610796605947,-2.3024610796605947,1.1512305398302973,O
190,GaSbO4,GaSbO4_Va_O2,-2,-2.0390428865025827,-2.0390428865025827,1.0195214432512913,O
160,GePbO3,GePbO3_Va_O2,-2,-1.8687807361159403,-1.8687807361159403,0.9343903680579702,O
178,GePbO3,GePbO3_Va_O3,-2,-1.9107262448333888,-1.9107262448333888,0.9553631224166944,O
268,InBO3,InBO3_Va_O1,-2,-1.7969021637787306,-1.7969021637787304,0.8984510818893653,O
142,InSbO4,InSbO4_Va_O1,-2,-2.000204944714811,-2.000204944714811,1.0001024723574055,O
190,InSbO4,InSbO4_Va_O2,-2,-1.9434644028942578,-1.9771087350720316,0.9717322014471289,O
238,InSbO4,InSbO4_Va_O3,-2,-2.224079238459066,-2.224079238459066,1.112039619229533,O
286,InSbO4,InSbO4_Va_O4,-2,-2.1359400242897766,-2.135940024289776,1.0679700121448883,O
232,K2Al2Sb2O7,K2Al2Sb2O7_Va_O1,-2,-1.9083206364822987,-2.1280090526255995,0.9541603182411493,O
196,K2Al2Sb2O7,K2Al2Sb2O7_Va_O2,-2,-1.8576676924393567,-1.8576676924393567,0.9288338462196783,O
454,K2BeO2,K2BeO2_Va_O1,-2,-0.7050855587087019,-1.320871529524501,0.35254277935435097,O
478,K2BeO2,K2BeO2_Va_O2,-2,-1.0171674603672942,-1.6073036399736118,0.5085837301836471,O
238,K2LiBO3,K2LiBO3_Va_O1,-2,-1.3025634672523552,-1.6574472134109586,0.6512817336261776,O
334,K2LiBO3,K2LiBO3_Va_O2,-2,-1.0034140050409452,-1.735655169777299,0.5017070025204726,O
78,K2MgO2,K2MgO2_Va_O1,-2,-0.8675194393697214,-1.4120729069610187,0.4337597196848607,O
448,K2Na4Be2O5,K2Na4Be2O5_Va_O1,-2,-0.5724185097942508,-1.5409096608665118,0.2862092548971254,O
466,K2Na4Be2O5,K2Na4Be2O5_Va_O2,-2,-2.0404562929329972,-2.0404562929329977,1.0202281464664986,O
102,K2NaTlO3,K2NaTlO3_Va_O1,-2,-2.0212133459786283,-2.0212133459786283,1.0106066729893142,O
106,K2NaTlO3,K2NaTlO3_Va_O2,-2,-2.0731155218067925,-2.073115521806793,1.0365577609033962,O
110,K2NaTlO3,K2NaTlO3_Va_O3,-2,-2.0756261666311007,-2.0280129616273905,1.0378130833155503,O
94,K2O,K2O_Va_O1,-2,-1.0633328525694083,-1.0633328525694083,0.5316664262847042,O
286,K2PbO2,K2PbO2_Va_O1,-2,-1.7456702908529778,-1.7456702908529778,0.8728351454264889,O
322,K2PbO2,K2PbO2_Va_O2,-2,-1.5919055655032979,-1.5919055655032979,0.7959527827516489,O
304,K2PbO2,K2PbO2_Va_O3,-2,-1.6764061909438221,-1.6764061909438221,0.8382030954719111,O
358,K2PbO2,K2PbO2_Va_O4,-2,-1.7529258065139022,-1.7529258065139024,0.8764629032569511,O
94,K2PbO3,K2PbO3_Va_O1,-2,-1.8519219845690034,-1.8519219845690034,0.9259609922845017,O
358,K2SnO3,K2SnO3_Va_O1,-2,-1.7286558336911755,-1.6746277475944926,0.8643279168455877,O
94,K3AlO3,K3AlO3_Va_O1,-2,-1.6126340423270378,-1.6126340423270378,0.8063170211635189,O
446,K3BiO3,K3BiO3_Va_O1,-2,-1.7860169789679325,-1.7860169789679325,0.8930084894839663,O
78,K3BiO4,K3BiO4_Va_O1,-2,-1.8743906313519254,-1.8743906313519254,0.9371953156759627,O
110,K3BiO4,K3BiO4_Va_O3,-2,-1.8264446558608294,-1.8264446558608296,0.9132223279304147,O
126,K3BiO4,K3BiO4_Va_O4,-2,-1.960714376128599,-1.9607143761285992,0.9803571880642995,O
110,K3GaO3,K3GaO3_Va_O1,-2,-1.5024180336361321,-1.5024180336361321,0.7512090168180661,O
86,K3GaO3,K3GaO3_Va_O2,-2,-1.3421676047430124,-1.3421676047430127,0.6710838023715062,O
222,K3SbO3,K3SbO3_Va_O1,-2,-1.7782019590086888,-1.778201959008689,0.8891009795043444,O
214,K4SnO4,K4SnO4_Va_O1,-2,-1.6772411939043874,-1.6772411939043876,0.8386205969521937,O
250,K4SnO4,K4SnO4_Va_O2,-2,-1.5052088325683586,-1.5052088325683586,0.7526044162841793,O
286,K4SnO4,K4SnO4_Va_O3,-2,-1.6588118381789276,-1.6588118381789276,0.8294059190894638,O
190,K6MgO4,K6MgO4_Va_O1,-2,-0.4162686998178615,-1.2014285478556437,0.20813434990893076,O
262,K6MgO4,K6MgO4_Va_O2,-2,-1.284375161683031,-1.2843751616830308,0.6421875808415155,O
358,K6Si2O7,K6Si2O7_Va_O2,-2,-1.2239621706549602,-1.952337298856505,0.6119810853274801,O
142,KAsO2,KAsO2_Va_O1,-2,-1.7737514101010172,-1.9122443285038107,0.8868757050505086,O
106,KBO2,KBO2_Va_O1,-2,-1.7620773208398224,-2.036476690438647,0.8810386604199112,O
142,KBO2,KBO2_Va_O2,-2,-1.2054426265593672,-1.7783203278589301,0.6027213132796836,O
142,KBa4Bi3O,KBa4Bi3O_Va_O1,nan,-1.9324040242367888,-1.932404024236789,0.9662020121183944,O
142,KBa4Sb3O,KBa4Sb3O_Va_O1,-2,-1.9301518939865465,-1.9301518939865465,0.9650759469932733,O
190,KBiO2,KBiO2_Va_O1,-2,-1.8906716021338847,-1.8906716021338847,0.9453358010669424,O
430,KInO2,KInO2_Va_O1,-2,-1.493289096065419,-1.493289096065419,0.7466445480327095,O
214,KLi2BO3,KLi2BO3_Va_O2,-2,-1.8953795605186814,-1.8953795605186812,0.9476897802593407,O
142,KLi3PbO4,KLi3PbO4_Va_O1,-2,-1.9572520518817171,-1.9572520518817171,0.9786260259408586,O
102,KLi3PbO4,KLi3PbO4_Va_O2,-2,-1.8758585530197605,-1.8758585530197607,0.9379292765098802,O
118,KLi3PbO4,KLi3PbO4_Va_O3,-2,-1.8944717515147849,-1.8944717515147849,0.9472358757573924,O
134,KLi3PbO4,KLi3PbO4_Va_O4,-2,-1.4167408727368231,-1.4167408727368231,0.7083704363684116,O
334,KLi6BiO6,KLi6BiO6_Va_O1,-2,-1.8045506327951162,-1.8045506327951162,0.9022753163975581,O
190,KMgBO3,KMgBO3_Va_O1,-2,-1.8519542008600882,-1.8519542008600882,0.9259771004300441,O
110,KNa2GaO3,KNa2GaO3_Va_O1,-2,-1.5926100991726457,-1.5358466775087867,0.7963050495863229,O
102,KNa2GaO3,KNa2GaO3_Va_O2,-2,-1.9447484659046548,-1.9447484659046548,0.9723742329523274,O
90,KNa2GaO3,KNa2GaO3_Va_O3,-2,-1.4540487028079558,-1.4540487028079558,0.7270243514039779,O
112,KNaGeO3,KNaGeO3_Va_O1,-2,-1.9307212913684624,-1.8980245831641644,0.9653606456842312,O
136,KNaGeO3,KNaGeO3_Va_O2,-2,-1.7572821957755034,-1.7572821957755034,0.8786410978877517,O
142,KNaGeO3,KNaGeO3_Va_O3,-2,-1.4211004374174205,-1.6558822601829466,0.7105502187087103,O
190,KSbO2,KSbO2_Va_O1,-2,-1.9045030939501881,-1.8446157795036773,0.9522515469750941,O
268,KSbO3,KSbO3_Va_O1,-2,-2.175570987775092,-2.175570987775092,1.087785493887546,O
298,KTlO2,KTlO2_Va_O1,-2,-2.295604156820869,-2.2956041568208696,1.1478020784104346,O
94,KTlO,KTlO_Va_O1,-2,-1.9864883740673436,-1.9864883740673434,0.9932441870336718,O
214,Li2BeSiO4,Li2BeSiO4_Va_O1,-2,-2.0686327568663763,-2.0686327568663763,1.0343163784331881,O
286,Li2BeSiO4,Li2BeSiO4_Va_O2,-2,-2.1310514941683247,-2.131051494168325,1.0655257470841624,O
232,Li2BeSiO4,Li2BeSiO4_Va_O3,-2,-2.0061585582703603,-2.02405446970922,1.0030792791351801,O
268,Li2BeSiO4,Li2BeSiO4_Va_O4,-2,-2.0249791754649147,-2.042997168142647,1.0124895877324573,O
254,Li2CaGeO4,Li2CaGeO4_Va_O1,-2,-1.7880339322407814,-1.7880339322407814,0.8940169661203907,O
78,Li2GeO3,Li2GeO3_Va_O1,-2,-1.8587040168999283,-1.8587040168999285,0.9293520084499641,O
94,Li2GeO3,Li2GeO3_Va_O2,-2,-1.839920555552939,-1.8489659191493601,0.9199602777764695,O
268,Li2MgGeO4,Li2MgGeO4_Va_O1,-2,-1.8201450010256428,-1.820145001025643,0.9100725005128214,O
376,Li2MgGeO4,Li2MgGeO4_Va_O2,-2,-1.8806251912793364,-1.8806251912793361,0.9403125956396682,O
430,Li2MgGeO4,Li2MgGeO4_Va_O3,-2,-1.901929067098523,-1.9019290670985227,0.9509645335492615,O
94,Li2O,Li2O_Va_O1,-2,-1.6307834702785073,-1.630783470278507,0.8153917351392537,O
286,Li2PbO3,Li2PbO3_Va_O1,-2,-1.9982791138559786,-1.9982791138559786,0.9991395569279893,O
430,Li2PbO3,Li2PbO3_Va_O2,-2,-1.839490879640532,-1.839490879640532,0.919745439820266,O
322,Li2Si2O5,Li2Si2O5_Va_O1,-2,-2.1284958882417224,-2.140360410735612,1.0642479441208612,O
232,Li2Si2O5,Li2Si2O5_Va_O2,-2,-2.5560803977262117,-2.5560803977262117,1.2780401988631058,O
78,Li2SiO3,Li2SiO3_Va_O1,-2,-2.284044537857465,-2.284044537857465,1.1420222689287325,O
94,Li2SiO3,Li2SiO3_Va_O2,-2,-2.0769008691291706,-2.094075446559046,1.0384504345645853,O
94,Li2SnO3,Li2SnO3_Va_O1,-2,-1.7593302384832916,-1.7593302384832916,0.8796651192416458,O
78,Li2SnO3,Li2SnO3_Va_O2,-2,-1.7506135318657843,-1.7506135318657847,0.8753067659328921,O
90,Li2SnO3,Li2SnO3_Va_O3,-2,-1.7447300467823035,-1.744730046782304,0.8723650233911517,O
78,Li3AsO4,Li3AsO4_Va_O1,-2,-2.128294354629073,-2.128294354629073,1.0641471773145366,O
110,Li3AsO4,Li3AsO4_Va_O2,-2,-2.0679559714327214,-2.0679559714327214,1.0339779857163607,O
126,Li3AsO4,Li3AsO4_Va_O3,-2,-2.092356909131266,-2.0923569091312655,1.046178454565633,O
58,Li3BO3,Li3BO3_Va_O1,-2,-1.889139025282888,-1.889139025282888,0.944569512641444,O
70,Li3BO3,Li3BO3_Va_O2,-2,-1.8632241391426048,-1.8922104510208122,0.9316120695713024,O
118,Li3BiO4,Li3BiO4_Va_O1,-2,-1.9091020601772597,-1.9091020601772597,0.9545510300886298,O
126,Li3BiO4,Li3BiO4_Va_O2,-2,-2.0505618006508604,-2.0505618006508604,1.0252809003254302,O
430,Li3SbO4,Li3SbO4_Va_O1,-2,-2.069946656597089,-2.069946656597089,1.0349733282985445,O
403,Li3SbO4,Li3SbO4_Va_O2,-2,-1.962360119623072,-1.962360119623072,0.981180059811536,O
52,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,-2,-1.7881012686837454,-1.7881012686837454,0.8940506343418727,O
64,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,-2,-1.8521595024554625,-1.852159502455463,0.9260797512277312,O
76,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,-2,-1.9626880556246422,-1.9626880556246424,0.9813440278123211,O
430,Li4GeO4,Li4GeO4_Va_O1,-2,-1.858021755568179,-1.858021755568179,0.9290108777840895,O
382,Li4GeO4,Li4GeO4_Va_O2,-2,-1.7910255699451787,-1.7910255699451787,0.8955127849725893,O
286,Li4PbO4,Li4PbO4_Va_O1,-2,-1.8597532852352754,-1.8597532852352754,0.9298766426176377,O
254,Li4PbO4,Li4PbO4_Va_O2,-2,-1.8562206940580084,-1.8562206940580084,0.9281103470290042,O
130,Li5BiO5,Li5BiO5_Va_O1,-2,-1.9500563369017656,-1.9500563369017658,0.9750281684508828,O
94,Li5BiO5,Li5BiO5_Va_O2,-2,-2.3100777080689556,-2.310077708068956,1.1550388540344778,O
118,Li5BiO5,Li5BiO5_Va_O3,-2,-1.8308481365560172,-1.8308481365560172,0.9154240682780086,O
130,Li5SbO5,Li5SbO5_Va_O1,-2,-2.038852884227143,-2.038852884227143,1.0194264421135715,O
94,Li5SbO5,Li5SbO5_Va_O2,-2,-2.1997813447999204,-2.19978134479992,1.0998906723999602,O
118,Li5SbO5,Li5SbO5_Va_O3,-2,-1.8697380124181575,-1.8697380124181575,0.9348690062090788,O
403,Li8SnO6,Li8SnO6_Va_O1,-2,-1.7392481915030928,-1.7392481915030928,0.8696240957515464,O
254,LiAlO2,LiAlO2_Va_O1,-2,-1.9986640410896948,-1.9986640410896948,0.9993320205448474,O
268,LiAsO3,LiAsO3_Va_O1,-2,-2.097389491634955,-2.0973894916349556,1.0486947458174776,O
142,LiBO2,LiBO2_Va_O1,-2,-2.0570515897925037,-2.0627837333535597,1.0285257948962518,O
190,LiBO2,LiBO2_Va_O2,-2,-1.8456309892819849,-1.8851097280041638,0.9228154946409924,O
214,LiGaO2,LiGaO2_Va_O1,-2,-1.7885136938224804,-1.7885136938224806,0.8942568469112402,O
286,LiGaO2,LiGaO2_Va_O2,-2,-1.7884790918573383,-1.7884790918573383,0.8942395459286692,O
250,LiGeBO4,LiGeBO4_Va_O1,-2,-1.9142952150970654,-1.923085865588424,0.9571476075485327,O
110,LiInGeO4,LiInGeO4_Va_O1,-2,-1.7253380044407813,-1.7253380044407813,0.8626690022203907,O
94,LiInGeO4,LiInGeO4_Va_O2,-2,-1.7381365527611885,-1.7381365527611885,0.8690682763805943,O
106,LiInGeO4,LiInGeO4_Va_O3,-2,-1.68108622240478,-1.68108622240478,0.84054311120239,O
62,LiInO2,LiInO2_Va_O1,-2,-1.436255824413595,-1.436255824413595,0.7181279122067975,O
110,LiInSiO4,LiInSiO4_Va_O1,-2,-1.978054633768254,-1.978054633768254,0.989027316884127,O
94,LiInSiO4,LiInSiO4_Va_O2,-2,-1.916511828181348,-1.916511828181348,0.958255914090674,O
106,LiInSiO4,LiInSiO4_Va_O3,-2,-1.955506742035523,-1.955506742035523,0.9777533710177615,O
46,LiSb3O8,LiSb3O8_Va_O1,-2,-2.25752632856245,-2.25752632856245,1.128763164281225,O
62,LiSb3O8,LiSb3O8_Va_O2,-2,-2.3211214814769336,-2.3211214814769336,1.1605607407384668,O
78,LiSb3O8,LiSb3O8_Va_O3,-2,-2.3391260967993364,-2.3391260967993364,1.1695630483996682,O
94,LiSb3O8,LiSb3O8_Va_O4,-2,-2.4372010367734345,-2.437201036773434,1.2186005183867172,O
358,LiSbO3,LiSbO3_Va_O1,-2,-2.217801738869177,-2.217801738869177,1.1089008694345885,O
286,LiSbO3,LiSbO3_Va_O2,-2,-2.2156734004654677,-2.2156734004654677,1.1078367002327338,O
110,Mg(GaO2)2,Mg(GaO2)2_Va_O1,-2,-1.9284240811946856,-1.9284240811946856,0.9642120405973428,O
94,Mg(GaO2)2,Mg(GaO2)2_Va_O2,-2,-1.7494205942579775,-1.7494205942579775,0.8747102971289887,O
78,Mg(SbO2)2,Mg(SbO2)2_Va_O1,-2,-1.8507179548931711,-1.9238158477436837,0.9253589774465856,O
70,Mg(SbO3)2,Mg(SbO3)2_Va_O1,-2,-2.3562328758727533,-2.3562328758727533,1.1781164379363767,O
62,Mg(SbO3)2,Mg(SbO3)2_Va_O2,-2,-2.312973314294329,-2.312973314294329,1.1564866571471646,O
78,Mg2GeO4,Mg2GeO4_Va_O1,-2,-1.7644218877869982,-1.7644218877869982,0.8822109438934991,O
94,Mg2GeO4,Mg2GeO4_Va_O2,-2,-1.8714356615526466,-1.8714356615526468,0.9357178307763233,O
110,Mg2GeO4,Mg2GeO4_Va_O3,-2,-2.0700264499263166,-2.0700264499263166,1.0350132249631583,O
78,Mg2SiO4,Mg2SiO4_Va_O1,-2,-2.0333404078326947,-2.0333404078326947,1.0166702039163473,O
94,Mg2SiO4,Mg2SiO4_Va_O2,-2,-2.1799983168357997,-2.1799983168357997,1.0899991584178998,O
110,Mg2SiO4,Mg2SiO4_Va_O3,-2,-2.195655452270051,-2.195655452270051,1.0978277261350256,O
334,Mg2SnO4,Mg2SnO4_Va_O1,-2,-1.9303512115333312,-1.9303512115333314,0.9651756057666656,O
286,Mg2SnO4,Mg2SnO4_Va_O2,-2,-1.852057101633549,-1.8520571016335492,0.9260285508167745,O
310,Mg3(AsO4)2,Mg3(AsO4)2_Va_O1,-2,-2.041542686687136,-2.041542686687136,1.020771343343568,O
298,Mg3(AsO4)2,Mg3(AsO4)2_Va_O2,-2,-2.3958808550064137,-2.3958808550064137,1.1979404275032068,O
286,Mg3(AsO4)2,Mg3(AsO4)2_Va_O3,-2,-2.0985965140608713,-2.0985965140608713,1.0492982570304357,O
